DATE,REQUIREMENT/DEMAND (MW),PRICE ($/MWh),YEAR,MONTH,DATASET
12/9/2015,187.4597083,0.010208333,2015,9,Primary Reserve
13/9/2015,183.5313958,0.01,2015,9,Primary Reserve
14/9/2015,185.1663958,0.01,2015,9,Primary Reserve
15/9/2015,185.6239583,0.011458333,2015,9,Primary Reserve
16/9/2015,186.3650417,0.011041667,2015,9,Primary Reserve
17/9/2015,195.2030625,0.036041667,2015,9,Primary Reserve
18/9/2015,185.6616042,0.011041667,2015,9,Primary Reserve
19/9/2015,195.6357917,0.026458333,2015,9,Primary Reserve
20/9/2015,191.6160625,0.027083333,2015,9,Primary Reserve
21/9/2015,185.4028333,0.02375,2015,9,Primary Reserve
22/9/2015,184.7458125,0.011458333,2015,9,Primary Reserve
23/9/2015,185.1482083,0.01875,2015,9,Primary Reserve
24/9/2015,185.7912292,0.054583333,2015,9,Primary Reserve
25/9/2015,190.7072292,0.029166667,2015,9,Primary Reserve
26/9/2015,187.0165417,0.010416667,2015,9,Primary Reserve
27/9/2015,186.297875,0.023541667,2015,9,Primary Reserve
28/9/2015,185.2601667,0.014375,2015,9,Primary Reserve
29/9/2015,187.1485,0.018541667,2015,9,Primary Reserve
30/9/2015,185.32975,0.015625,2015,9,Primary Reserve
1/10/2015,182.6032917,0.013958333,2015,10,Primary Reserve
2/10/2015,183.7229792,0.011458333,2015,10,Primary Reserve
3/10/2015,191.404,0.020625,2015,10,Primary Reserve
4/10/2015,198.9591042,0.099791667,2015,10,Primary Reserve
5/10/2015,183.270625,0.023125,2015,10,Primary Reserve
6/10/2015,183.097375,0.01625,2015,10,Primary Reserve
7/10/2015,189.8858125,0.067291667,2015,10,Primary Reserve
8/10/2015,189.4707292,0.028333333,2015,10,Primary Reserve
9/10/2015,184.5718958,0.023958333,2015,10,Primary Reserve
10/10/2015,187.9491042,0.052916667,2015,10,Primary Reserve
11/10/2015,198.0425,0.325,2015,10,Primary Reserve
12/10/2015,183.355375,0.025625,2015,10,Primary Reserve
13/10/2015,178.754625,0.010208333,2015,10,Primary Reserve
14/10/2015,184.5326042,0.01,2015,10,Primary Reserve
15/10/2015,175.1631875,0.011041667,2015,10,Primary Reserve
16/10/2015,178.8556875,0.013125,2015,10,Primary Reserve
17/10/2015,199.7018958,0.0375,2015,10,Primary Reserve
18/10/2015,203.6767708,0.029583333,2015,10,Primary Reserve
19/10/2015,188.8481875,0.01375,2015,10,Primary Reserve
20/10/2015,185.3916042,0.014583333,2015,10,Primary Reserve
21/10/2015,189.7938333,0.024583333,2015,10,Primary Reserve
22/10/2015,183.9841875,0.015833333,2015,10,Primary Reserve
23/10/2015,182.8852292,0.013333333,2015,10,Primary Reserve
24/10/2015,197.1728333,0.038333333,2015,10,Primary Reserve
25/10/2015,190.4333125,0.053125,2015,10,Primary Reserve
26/10/2015,184.0655,0.015833333,2015,10,Primary Reserve
27/10/2015,183.3486667,0.024166667,2015,10,Primary Reserve
28/10/2015,186.58675,0.011666667,2015,10,Primary Reserve
29/10/2015,185.5044167,0.01125,2015,10,Primary Reserve
30/10/2015,189.94725,0.011666667,2015,10,Primary Reserve
31/10/2015,193.6444792,0.026458333,2015,10,Primary Reserve
1/11/2015,202.8027708,0.049375,2015,11,Primary Reserve
2/11/2015,196.6053333,0.044375,2015,11,Primary Reserve
3/11/2015,195.0460833,0.079375,2015,11,Primary Reserve
4/11/2015,194.6721458,0.092708333,2015,11,Primary Reserve
5/11/2015,195.7026458,0.135208333,2015,11,Primary Reserve
6/11/2015,207.0961042,0.085625,2015,11,Primary Reserve
7/11/2015,204.3804792,0.092291667,2015,11,Primary Reserve
8/11/2015,218.2855,0.258541667,2015,11,Primary Reserve
9/11/2015,197.1192708,0.118541667,2015,11,Primary Reserve
10/11/2015,205.878375,0.080416667,2015,11,Primary Reserve
11/11/2015,197.0862292,0.049375,2015,11,Primary Reserve
12/11/2015,196.4917083,0.033125,2015,11,Primary Reserve
13/11/2015,195.9030625,0.071666667,2015,11,Primary Reserve
14/11/2015,210.3481667,0.234791667,2015,11,Primary Reserve
15/11/2015,191.6825417,0.280833333,2015,11,Primary Reserve
16/11/2015,185.1475,0.034791667,2015,11,Primary Reserve
17/11/2015,188.4310625,0.0725,2015,11,Primary Reserve
18/11/2015,192.5045,0.01625,2015,11,Primary Reserve
19/11/2015,190.5295,0.016041667,2015,11,Primary Reserve
20/11/2015,192.0392708,0.011666667,2015,11,Primary Reserve
21/11/2015,212.4745625,0.036458333,2015,11,Primary Reserve
22/11/2015,191.7374167,0.057291667,2015,11,Primary Reserve
23/11/2015,193.7923125,0.066458333,2015,11,Primary Reserve
24/11/2015,190.8036875,0.02,2015,11,Primary Reserve
25/11/2015,196.4397917,0.050208333,2015,11,Primary Reserve
26/11/2015,195.5822708,0.016041667,2015,11,Primary Reserve
27/11/2015,195.543125,0.032083333,2015,11,Primary Reserve
28/11/2015,189.5834167,0.01875,2015,11,Primary Reserve
29/11/2015,207.1775,0.054166667,2015,11,Primary Reserve
30/11/2015,195.4599375,0.027291667,2015,11,Primary Reserve
1/12/2015,192.7954167,0.031458333,2015,12,Primary Reserve
2/12/2015,194.3827917,0.029375,2015,12,Primary Reserve
3/12/2015,193.6529375,0.049791667,2015,12,Primary Reserve
4/12/2015,197.6896667,0.037083333,2015,12,Primary Reserve
5/12/2015,193.4973125,0.032291667,2015,12,Primary Reserve
6/12/2015,205.5070417,0.287291667,2015,12,Primary Reserve
7/12/2015,197.3280208,0.032083333,2015,12,Primary Reserve
8/12/2015,196.7505625,0.062916667,2015,12,Primary Reserve
9/12/2015,198.5390625,0.249791667,2015,12,Primary Reserve
10/12/2015,195.1954792,0.0525,2015,12,Primary Reserve
11/12/2015,195.9705208,0.095625,2015,12,Primary Reserve
12/12/2015,191.6847708,0.046041667,2015,12,Primary Reserve
13/12/2015,168.8300417,0.028333333,2015,12,Primary Reserve
14/12/2015,192.102875,0.051666667,2015,12,Primary Reserve
15/12/2015,200.6985833,0.027291667,2015,12,Primary Reserve
16/12/2015,198.1155625,0.049375,2015,12,Primary Reserve
17/12/2015,198.0090833,0.0325,2015,12,Primary Reserve
18/12/2015,200.6197917,0.029375,2015,12,Primary Reserve
19/12/2015,210.9645208,0.173541667,2015,12,Primary Reserve
20/12/2015,207.519375,0.06875,2015,12,Primary Reserve
21/12/2015,199.4922292,0.051041667,2015,12,Primary Reserve
22/12/2015,195.0514792,0.067708333,2015,12,Primary Reserve
23/12/2015,208.593125,0.244791667,2015,12,Primary Reserve
24/12/2015,211.2383542,0.054583333,2015,12,Primary Reserve
25/12/2015,216.1568333,0.193333333,2015,12,Primary Reserve
26/12/2015,209.9404583,0.118125,2015,12,Primary Reserve
27/12/2015,213.2670417,0.17625,2015,12,Primary Reserve
28/12/2015,203.2249583,0.081041667,2015,12,Primary Reserve
29/12/2015,208.4605417,0.075,2015,12,Primary Reserve
30/12/2015,199.4604792,0.060625,2015,12,Primary Reserve
31/12/2015,206.2699167,0.222083333,2015,12,Primary Reserve
1/1/2016,205.5112292,0.126875,2016,1,Primary Reserve
2/1/2016,214.1768125,0.119375,2016,1,Primary Reserve
3/1/2016,190.6635833,0.027291667,2016,1,Primary Reserve
4/1/2016,201.0545,0.032708333,2016,1,Primary Reserve
5/1/2016,198.3544792,0.02625,2016,1,Primary Reserve
6/1/2016,196.0213125,0.017916667,2016,1,Primary Reserve
7/1/2016,200.6211042,0.031458333,2016,1,Primary Reserve
8/1/2016,196.001,0.028125,2016,1,Primary Reserve
9/1/2016,191.9207708,0.02875,2016,1,Primary Reserve
10/1/2016,188.9387917,0.030833333,2016,1,Primary Reserve
11/1/2016,194.6988542,0.053125,2016,1,Primary Reserve
12/1/2016,193.3345417,0.027083333,2016,1,Primary Reserve
13/1/2016,195.9339792,0.410208333,2016,1,Primary Reserve
14/1/2016,189.7788333,0.025833333,2016,1,Primary Reserve
15/1/2016,186.0001667,0.022708333,2016,1,Primary Reserve
16/1/2016,178.4477708,0.018125,2016,1,Primary Reserve
17/1/2016,192.6801875,0.035833333,2016,1,Primary Reserve
18/1/2016,187.9615,0.014166667,2016,1,Primary Reserve
19/1/2016,191.118625,0.023541667,2016,1,Primary Reserve
20/1/2016,189.8231042,0.04,2016,1,Primary Reserve
21/1/2016,189.8166458,0.023125,2016,1,Primary Reserve
22/1/2016,189.1458542,0.123958333,2016,1,Primary Reserve
23/1/2016,191.9529167,0.025416667,2016,1,Primary Reserve
24/1/2016,205.8052917,1.708125,2016,1,Primary Reserve
25/1/2016,190.5136875,0.025833333,2016,1,Primary Reserve
26/1/2016,189.9279375,0.030625,2016,1,Primary Reserve
27/1/2016,190.2779792,0.0775,2016,1,Primary Reserve
28/1/2016,196.7177917,0.086666667,2016,1,Primary Reserve
29/1/2016,196.174875,0.088125,2016,1,Primary Reserve
30/1/2016,192.4370625,0.18875,2016,1,Primary Reserve
31/1/2016,196.35675,0.049583333,2016,1,Primary Reserve
1/2/2016,193.7292917,0.022708333,2016,2,Primary Reserve
2/2/2016,195.7725833,0.030833333,2016,2,Primary Reserve
3/2/2016,192.8985833,0.036458333,2016,2,Primary Reserve
4/2/2016,196.4013125,0.033958333,2016,2,Primary Reserve
5/2/2016,178.2277917,0.0125,2016,2,Primary Reserve
6/2/2016,197.8919375,0.035,2016,2,Primary Reserve
7/2/2016,196.0418125,0.039791667,2016,2,Primary Reserve
8/2/2016,210.2132917,0.114375,2016,2,Primary Reserve
9/2/2016,211.9706458,0.112291667,2016,2,Primary Reserve
10/2/2016,212.5899167,0.066666667,2016,2,Primary Reserve
11/2/2016,194.4973333,0.028333333,2016,2,Primary Reserve
12/2/2016,195.3973542,0.03625,2016,2,Primary Reserve
13/2/2016,215.6332708,0.291041667,2016,2,Primary Reserve
14/2/2016,209.1172917,0.038333333,2016,2,Primary Reserve
15/2/2016,189.7439792,0.01875,2016,2,Primary Reserve
16/2/2016,190.8934792,0.02875,2016,2,Primary Reserve
17/2/2016,190.0611667,0.024166667,2016,2,Primary Reserve
18/2/2016,195.5481042,0.025208333,2016,2,Primary Reserve
19/2/2016,195.2753333,0.032916667,2016,2,Primary Reserve
20/2/2016,217.1558542,0.146666667,2016,2,Primary Reserve
21/2/2016,202.6634167,0.038333333,2016,2,Primary Reserve
22/2/2016,199.295625,0.024791667,2016,2,Primary Reserve
23/2/2016,195.7038125,0.029166667,2016,2,Primary Reserve
24/2/2016,199.8431667,0.057083333,2016,2,Primary Reserve
25/2/2016,195.9557083,0.040208333,2016,2,Primary Reserve
26/2/2016,196.8943542,0.025625,2016,2,Primary Reserve
27/2/2016,214.6534583,0.164583333,2016,2,Primary Reserve
28/2/2016,198.8406042,0.030625,2016,2,Primary Reserve
29/2/2016,195.5884583,0.052916667,2016,2,Primary Reserve
1/3/2016,195.9322083,0.028125,2016,3,Primary Reserve
2/3/2016,200.6584375,0.055625,2016,3,Primary Reserve
3/3/2016,196.1081042,0.067291667,2016,3,Primary Reserve
4/3/2016,193.5271667,0.019166667,2016,3,Primary Reserve
5/3/2016,213.4904167,0.129583333,2016,3,Primary Reserve
6/3/2016,206.91775,0.04125,2016,3,Primary Reserve
7/3/2016,196.056875,0.063333333,2016,3,Primary Reserve
8/3/2016,191.350875,0.027708333,2016,3,Primary Reserve
9/3/2016,196.89625,0.025833333,2016,3,Primary Reserve
10/3/2016,194.7012292,0.032083333,2016,3,Primary Reserve
11/3/2016,191.5631875,0.045,2016,3,Primary Reserve
12/3/2016,210.6059583,0.098333333,2016,3,Primary Reserve
13/3/2016,211.9670208,0.0375,2016,3,Primary Reserve
14/3/2016,190.3193333,0.022916667,2016,3,Primary Reserve
15/3/2016,190.616875,0.050208333,2016,3,Primary Reserve
16/3/2016,201.0113542,0.119583333,2016,3,Primary Reserve
17/3/2016,199.250625,0.071458333,2016,3,Primary Reserve
18/3/2016,200.0004583,0.401875,2016,3,Primary Reserve
19/3/2016,211.2801042,0.486458333,2016,3,Primary Reserve
20/3/2016,201.4282708,0.173333333,2016,3,Primary Reserve
21/3/2016,189.7772292,0.047083333,2016,3,Primary Reserve
22/3/2016,193.8834167,0.173125,2016,3,Primary Reserve
23/3/2016,188.8912917,0.045208333,2016,3,Primary Reserve
24/3/2016,187.3075833,0.026458333,2016,3,Primary Reserve
25/3/2016,203.5046458,0.042083333,2016,3,Primary Reserve
26/3/2016,215.2924792,0.23625,2016,3,Primary Reserve
27/3/2016,190.2803125,0.040625,2016,3,Primary Reserve
28/3/2016,190.2421458,0.061666667,2016,3,Primary Reserve
29/3/2016,191.2921458,0.251666667,2016,3,Primary Reserve
30/3/2016,191.7803125,0.061041667,2016,3,Primary Reserve
31/3/2016,190.4024167,0.02,2016,3,Primary Reserve
1/4/2016,184.7567083,0.023541667,2016,4,Primary Reserve
2/4/2016,206.9764167,0.162708333,2016,4,Primary Reserve
3/4/2016,189.0773125,0.045416667,2016,4,Primary Reserve
4/4/2016,260.972375,1.670416667,2016,4,Primary Reserve
5/4/2016,301.6475625,1.35625,2016,4,Primary Reserve
6/4/2016,203.1289792,0.922083333,2016,4,Primary Reserve
7/4/2016,187.378875,0.034166667,2016,4,Primary Reserve
8/4/2016,184.9179792,0.039166667,2016,4,Primary Reserve
9/4/2016,206.8674167,0.5875,2016,4,Primary Reserve
10/4/2016,196.2634375,0.115,2016,4,Primary Reserve
11/4/2016,191.5344583,0.043125,2016,4,Primary Reserve
12/4/2016,182.1516042,0.024583333,2016,4,Primary Reserve
13/4/2016,180.339625,0.021875,2016,4,Primary Reserve
14/4/2016,192.6551875,0.047708333,2016,4,Primary Reserve
15/4/2016,188.8887292,0.048541667,2016,4,Primary Reserve
16/4/2016,205.5166042,0.241041667,2016,4,Primary Reserve
17/4/2016,194.4430208,0.040625,2016,4,Primary Reserve
18/4/2016,185.0565833,0.019375,2016,4,Primary Reserve
19/4/2016,183.4364167,0.023125,2016,4,Primary Reserve
20/4/2016,178.8905208,0.017083333,2016,4,Primary Reserve
21/4/2016,185.0965833,0.016666667,2016,4,Primary Reserve
22/4/2016,166.0066875,0.024166667,2016,4,Primary Reserve
23/4/2016,202.5090625,0.1375,2016,4,Primary Reserve
24/4/2016,192.4443125,0.055625,2016,4,Primary Reserve
25/4/2016,164.723625,0.021041667,2016,4,Primary Reserve
26/4/2016,162.8896667,0.021458333,2016,4,Primary Reserve
27/4/2016,162.71575,0.0225,2016,4,Primary Reserve
28/4/2016,171.7645417,0.018958333,2016,4,Primary Reserve
29/4/2016,169.3774792,0.037083333,2016,4,Primary Reserve
30/4/2016,197.29,0.521666667,2016,4,Primary Reserve
1/5/2016,224.2927292,0.487708333,2016,5,Primary Reserve
2/5/2016,208.3784792,0.497708333,2016,5,Primary Reserve
3/5/2016,179.8391042,0.02,2016,5,Primary Reserve
4/5/2016,171.2466875,0.026875,2016,5,Primary Reserve
5/5/2016,180.1962292,0.036458333,2016,5,Primary Reserve
6/5/2016,175.3922083,0.0475,2016,5,Primary Reserve
7/5/2016,177.7284375,0.038125,2016,5,Primary Reserve
8/5/2016,213.8554375,0.196666667,2016,5,Primary Reserve
9/5/2016,171.9413958,0.031041667,2016,5,Primary Reserve
10/5/2016,166.5973125,0.021041667,2016,5,Primary Reserve
11/5/2016,167.937375,0.020208333,2016,5,Primary Reserve
12/5/2016,170.6476875,0.027083333,2016,5,Primary Reserve
13/5/2016,167.9751875,0.025625,2016,5,Primary Reserve
14/5/2016,187.146625,0.132916667,2016,5,Primary Reserve
15/5/2016,212.1574792,0.940833333,2016,5,Primary Reserve
16/5/2016,177.183125,0.08375,2016,5,Primary Reserve
17/5/2016,164.8619167,0.021666667,2016,5,Primary Reserve
18/5/2016,168.7808125,0.030416667,2016,5,Primary Reserve
19/5/2016,171.8256458,0.023125,2016,5,Primary Reserve
20/5/2016,164.6318125,0.023541667,2016,5,Primary Reserve
21/5/2016,151.5456042,0.030625,2016,5,Primary Reserve
22/5/2016,169.7667083,0.234791667,2016,5,Primary Reserve
23/5/2016,176.8173958,0.031041667,2016,5,Primary Reserve
24/5/2016,170.832625,0.043125,2016,5,Primary Reserve
25/5/2016,272.0065833,5.019583333,2016,5,Primary Reserve
26/5/2016,315.8160208,2.795833333,2016,5,Primary Reserve
27/5/2016,171.8157708,0.022083333,2016,5,Primary Reserve
28/5/2016,185.83975,0.037708333,2016,5,Primary Reserve
29/5/2016,175.3915625,0.058541667,2016,5,Primary Reserve
30/5/2016,169.0497292,0.030625,2016,5,Primary Reserve
31/5/2016,168.7371458,0.03375,2016,5,Primary Reserve
1/6/2016,178.1933125,0.125208333,2016,6,Primary Reserve
2/6/2016,173.4245417,0.065625,2016,6,Primary Reserve
3/6/2016,169.465875,0.036041667,2016,6,Primary Reserve
4/6/2016,168.4228542,0.076458333,2016,6,Primary Reserve
5/6/2016,212.1685,2.37625,2016,6,Primary Reserve
6/6/2016,179.1098542,0.122708333,2016,6,Primary Reserve
7/6/2016,169.1283542,0.036666667,2016,6,Primary Reserve
8/6/2016,165.6217917,0.018541667,2016,6,Primary Reserve
9/6/2016,177.7830417,0.081458333,2016,6,Primary Reserve
10/6/2016,172.2522708,0.038541667,2016,6,Primary Reserve
11/6/2016,164.2375,0.029791667,2016,6,Primary Reserve
12/6/2016,208.0728125,0.411041667,2016,6,Primary Reserve
13/6/2016,171.4220625,0.03,2016,6,Primary Reserve
14/6/2016,160.01,0.034791667,2016,6,Primary Reserve
15/6/2016,162.8178958,0.024583333,2016,6,Primary Reserve
16/6/2016,171.6695417,0.023333333,2016,6,Primary Reserve
17/6/2016,178.8541667,0.033333333,2016,6,Primary Reserve
18/6/2016,165.4443333,0.052708333,2016,6,Primary Reserve
19/6/2016,211.136875,0.738541667,2016,6,Primary Reserve
20/6/2016,185.7051875,0.085625,2016,6,Primary Reserve
21/6/2016,178.740625,0.04125,2016,6,Primary Reserve
22/6/2016,177.9743125,0.039166667,2016,6,Primary Reserve
23/6/2016,170.4552083,0.022291667,2016,6,Primary Reserve
24/6/2016,174.8369375,0.064166667,2016,6,Primary Reserve
25/6/2016,204.0253333,0.181041667,2016,6,Primary Reserve
26/6/2016,202.7455417,1.022083333,2016,6,Primary Reserve
27/6/2016,190.2554792,0.091875,2016,6,Primary Reserve
28/6/2016,180.0469792,0.187916667,2016,6,Primary Reserve
29/6/2016,183.7670417,0.089791667,2016,6,Primary Reserve
30/6/2016,170.9192292,0.017083333,2016,6,Primary Reserve
1/7/2016,170.0797917,1.068125,2016,7,Primary Reserve
2/7/2016,188.4941042,0.067916667,2016,7,Primary Reserve
3/7/2016,181.6366667,0.046875,2016,7,Primary Reserve
4/7/2016,157.3231875,0.019791667,2016,7,Primary Reserve
5/7/2016,154.9808333,0.041875,2016,7,Primary Reserve
6/7/2016,178.8165625,0.086666667,2016,7,Primary Reserve
7/7/2016,165.4431458,0.026458333,2016,7,Primary Reserve
8/7/2016,161.3876875,0.025625,2016,7,Primary Reserve
9/7/2016,189.0695625,0.099166667,2016,7,Primary Reserve
10/7/2016,181.6437917,0.050416667,2016,7,Primary Reserve
11/7/2016,160.6349167,0.025625,2016,7,Primary Reserve
12/7/2016,165.113375,0.05,2016,7,Primary Reserve
13/7/2016,162.1604583,0.090208333,2016,7,Primary Reserve
14/7/2016,162.7273958,0.049583333,2016,7,Primary Reserve
15/7/2016,176.1376042,0.439375,2016,7,Primary Reserve
16/7/2016,198.8481458,0.055833333,2016,7,Primary Reserve
17/7/2016,187.5628958,0.038125,2016,7,Primary Reserve
18/7/2016,175.7080625,0.075,2016,7,Primary Reserve
19/7/2016,176.2787917,0.706666667,2016,7,Primary Reserve
20/7/2016,171.2093542,0.024791667,2016,7,Primary Reserve
21/7/2016,167.6506042,0.0225,2016,7,Primary Reserve
22/7/2016,176.3526042,0.064791667,2016,7,Primary Reserve
23/7/2016,187.172375,0.118333333,2016,7,Primary Reserve
24/7/2016,163.5979792,0.035833333,2016,7,Primary Reserve
25/7/2016,158.5794375,0.02125,2016,7,Primary Reserve
26/7/2016,166.5135417,0.042083333,2016,7,Primary Reserve
27/7/2016,159.8018542,0.021666667,2016,7,Primary Reserve
28/7/2016,166.1205833,0.026666667,2016,7,Primary Reserve
29/7/2016,162.9521458,0.020416667,2016,7,Primary Reserve
30/7/2016,191.2150208,0.041041667,2016,7,Primary Reserve
31/7/2016,183.1378958,0.025208333,2016,7,Primary Reserve
1/8/2016,169.9824167,0.021041667,2016,8,Primary Reserve
2/8/2016,171.346125,0.022083333,2016,8,Primary Reserve
3/8/2016,167.3036875,0.029791667,2016,8,Primary Reserve
4/8/2016,181.1533125,0.025208333,2016,8,Primary Reserve
5/8/2016,165.6655833,0.019791667,2016,8,Primary Reserve
6/8/2016,199.177125,0.16375,2016,8,Primary Reserve
7/8/2016,197.2358125,0.053125,2016,8,Primary Reserve
8/8/2016,169.4806458,0.02375,2016,8,Primary Reserve
9/8/2016,185.7554167,0.024166667,2016,8,Primary Reserve
10/8/2016,177.2458333,0.023333333,2016,8,Primary Reserve
11/8/2016,183.9844792,0.03875,2016,8,Primary Reserve
12/8/2016,184.9899167,0.075,2016,8,Primary Reserve
13/8/2016,191.7786042,0.044166667,2016,8,Primary Reserve
14/8/2016,196.7269167,0.030208333,2016,8,Primary Reserve
15/8/2016,182.5686875,0.056666667,2016,8,Primary Reserve
16/8/2016,182.6276875,0.074166667,2016,8,Primary Reserve
17/8/2016,173.7684167,0.042291667,2016,8,Primary Reserve
18/8/2016,174.9072708,0.023958333,2016,8,Primary Reserve
19/8/2016,180.0913958,0.024791667,2016,8,Primary Reserve
20/8/2016,194.480375,0.032708333,2016,8,Primary Reserve
21/8/2016,194.9286042,0.034375,2016,8,Primary Reserve
22/8/2016,180.8851667,0.020416667,2016,8,Primary Reserve
23/8/2016,182.4395417,0.033333333,2016,8,Primary Reserve
24/8/2016,184.1310208,0.028125,2016,8,Primary Reserve
25/8/2016,183.9514375,0.04,2016,8,Primary Reserve
26/8/2016,186.0432917,0.060833333,2016,8,Primary Reserve
27/8/2016,192.95525,0.059791667,2016,8,Primary Reserve
28/8/2016,190.9583958,0.037916667,2016,8,Primary Reserve
29/8/2016,180.702125,0.033333333,2016,8,Primary Reserve
30/8/2016,183.1929167,0.02875,2016,8,Primary Reserve
31/8/2016,181.5852292,0.041458333,2016,8,Primary Reserve
1/9/2016,179.97725,0.040416667,2016,9,Primary Reserve
2/9/2016,181.7552083,0.029166667,2016,9,Primary Reserve
3/9/2016,194.2590833,0.039583333,2016,9,Primary Reserve
4/9/2016,191.8258125,0.035208333,2016,9,Primary Reserve
5/9/2016,172.256875,0.020833333,2016,9,Primary Reserve
6/9/2016,171.9961875,0.020208333,2016,9,Primary Reserve
7/9/2016,174.1493542,0.015833333,2016,9,Primary Reserve
8/9/2016,173.6176458,0.019583333,2016,9,Primary Reserve
9/9/2016,184.1173125,0.035625,2016,9,Primary Reserve
10/9/2016,193.256375,0.036041667,2016,9,Primary Reserve
11/9/2016,181.6962917,0.016666667,2016,9,Primary Reserve
12/9/2016,181.8596458,0.024166667,2016,9,Primary Reserve
13/9/2016,168.4341458,0.017083333,2016,9,Primary Reserve
14/9/2016,174.3572917,0.019791667,2016,9,Primary Reserve
15/9/2016,176.5692083,0.020833333,2016,9,Primary Reserve
16/9/2016,179.3291875,0.019166667,2016,9,Primary Reserve
17/9/2016,190.8634792,0.030208333,2016,9,Primary Reserve
18/9/2016,181.0280208,0.015208333,2016,9,Primary Reserve
19/9/2016,165.1040625,0.016041667,2016,9,Primary Reserve
20/9/2016,157.9274167,0.019375,2016,9,Primary Reserve
21/9/2016,171.0970208,0.023125,2016,9,Primary Reserve
22/9/2016,176.5251667,0.021666667,2016,9,Primary Reserve
23/9/2016,176.4689583,0.029583333,2016,9,Primary Reserve
24/9/2016,186.7167708,0.339583333,2016,9,Primary Reserve
25/9/2016,174.0059167,0.069375,2016,9,Primary Reserve
26/9/2016,180.7771042,0.034791667,2016,9,Primary Reserve
27/9/2016,164.2926042,0.026666667,2016,9,Primary Reserve
28/9/2016,168.6032292,0.022916667,2016,9,Primary Reserve
29/9/2016,166.6825833,0.106875,2016,9,Primary Reserve
30/9/2016,169.521125,0.015625,2016,9,Primary Reserve
1/10/2016,176.1052917,0.01625,2016,10,Primary Reserve
2/10/2016,162.6160417,0.012083333,2016,10,Primary Reserve
3/10/2016,152.1015625,0.011666667,2016,10,Primary Reserve
4/10/2016,160.8714375,0.031666667,2016,10,Primary Reserve
5/10/2016,167.4736042,0.020208333,2016,10,Primary Reserve
6/10/2016,161.2071458,0.014166667,2016,10,Primary Reserve
7/10/2016,155.6265833,0.013541667,2016,10,Primary Reserve
8/10/2016,176.744,0.110416667,2016,10,Primary Reserve
9/10/2016,179.1895833,0.029375,2016,10,Primary Reserve
10/10/2016,188.8401875,0.029375,2016,10,Primary Reserve
11/10/2016,181.8483958,0.08125,2016,10,Primary Reserve
12/10/2016,184.9295,0.093541667,2016,10,Primary Reserve
13/10/2016,175.8571458,0.019791667,2016,10,Primary Reserve
14/10/2016,164.6938958,0.026458333,2016,10,Primary Reserve
15/10/2016,168.3294167,0.030208333,2016,10,Primary Reserve
16/10/2016,164.4890417,0.079166667,2016,10,Primary Reserve
17/10/2016,158.3668958,0.020833333,2016,10,Primary Reserve
18/10/2016,162.485375,0.019791667,2016,10,Primary Reserve
19/10/2016,165.8167917,0.043125,2016,10,Primary Reserve
20/10/2016,167.4639375,0.056458333,2016,10,Primary Reserve
21/10/2016,166.5950833,0.020208333,2016,10,Primary Reserve
22/10/2016,174.782875,0.048958333,2016,10,Primary Reserve
23/10/2016,181.083,0.348333333,2016,10,Primary Reserve
24/10/2016,161.5356875,0.017083333,2016,10,Primary Reserve
25/10/2016,164.4745833,0.0275,2016,10,Primary Reserve
26/10/2016,165.3770625,0.023541667,2016,10,Primary Reserve
27/10/2016,161.3930625,0.025416667,2016,10,Primary Reserve
28/10/2016,170.97675,0.176458333,2016,10,Primary Reserve
29/10/2016,158.9014375,0.024375,2016,10,Primary Reserve
30/10/2016,166.4093333,0.013333333,2016,10,Primary Reserve
31/10/2016,173.8903542,0.064583333,2016,10,Primary Reserve
1/11/2016,166.4720625,0.167291667,2016,11,Primary Reserve
2/11/2016,143.3480833,0.028125,2016,11,Primary Reserve
3/11/2016,166.5925833,0.107291667,2016,11,Primary Reserve
4/11/2016,173.6230417,0.139375,2016,11,Primary Reserve
5/11/2016,192.176625,0.839583333,2016,11,Primary Reserve
6/11/2016,180.0964167,0.961041667,2016,11,Primary Reserve
7/11/2016,188.7223125,0.475,2016,11,Primary Reserve
8/11/2016,178.2179167,0.56625,2016,11,Primary Reserve
9/11/2016,187.1124792,0.263333333,2016,11,Primary Reserve
10/11/2016,188.0583542,0.0975,2016,11,Primary Reserve
11/11/2016,184.7094167,0.0675,2016,11,Primary Reserve
12/11/2016,178.9543125,0.041041667,2016,11,Primary Reserve
13/11/2016,175.0523958,0.106875,2016,11,Primary Reserve
14/11/2016,189.69425,0.054375,2016,11,Primary Reserve
15/11/2016,178.1995833,0.028541667,2016,11,Primary Reserve
16/11/2016,167.4108542,0.059583333,2016,11,Primary Reserve
17/11/2016,171.044625,0.113333333,2016,11,Primary Reserve
18/11/2016,167.4724583,0.025416667,2016,11,Primary Reserve
19/11/2016,183.8993542,0.027708333,2016,11,Primary Reserve
20/11/2016,175.8377083,0.065416667,2016,11,Primary Reserve
21/11/2016,168.1044167,0.021666667,2016,11,Primary Reserve
22/11/2016,153.0721042,0.015416667,2016,11,Primary Reserve
23/11/2016,175.3095833,0.057708333,2016,11,Primary Reserve
24/11/2016,172.4468125,0.0425,2016,11,Primary Reserve
25/11/2016,173.7687917,0.027083333,2016,11,Primary Reserve
26/11/2016,170.0639792,0.02,2016,11,Primary Reserve
27/11/2016,162.6516667,0.015625,2016,11,Primary Reserve
